NAME,NSE,MSE,PBIAS,RMSE,std,correlation,ensemble,scenario,cc_model
40700040102,-0.997420835259802,21582.573688148143,2.032693504379878,146.91008708781078,88.98792433305438,-0.1389157417651575,r7i1p1f1,historical,CESM2-LENS
40700040102,-0.6350826768958078,17667.429786136312,-2.3549399876526387,132.91888423446952,106.94632777427768,0.2231996167870011,r8i1p1f1,historical,CESM2-LENS
40700040102,-1.3405337784186129,25289.98488981373,-1.2925800870370296,159.02825186052235,92.74249477434888,-0.29910158136375,r9i1p1f1,historical,CESM2-LENS
40700040102,-0.4299329993005407,15450.742167964056,3.468943605126651,124.30101434808992,73.12963611170292,0.1014721383292928,r10i1p1f1,historical,CESM2-LENS
40700040102,-0.8782127265898447,20294.503721030032,3.457381762154156,142.4587790240743,117.62033024576245,0.2118349308397323,r1i1p1f2,historical,CNRM-CM6-1
40700040102,-0.5756613975845237,17025.36972711374,-0.6734364407525094,130.4813002966852,97.32112221450296,0.1622581411367942,r1i1p1f2,historical,CNRM-CM6-1-HR
40700040102,-0.898975277093508,20518.847669129947,3.239185728774549,143.24401442688608,77.97811987262112,-0.1789094566423071,r1i1p1f2,historical,CNRM-ESM2-1
40700040102,-0.3676573954652835,14777.840501463948,4.889806553920287,121.56414151164786,95.68046351457204,0.344455031424171,r1i1p1f1,historical,CanESM5
40700040102,-1.4599796410295882,26580.623840824013,-0.6880564852897451,163.03565205446327,111.44449840995624,-0.1434020370397837,r2i1p1f1,historical,CanESM5
40700040102,-2.309036571244386,35754.871669980275,2.1500486652944635,189.08958636048757,144.1001605895916,-0.1289140394877796,r3i1p1f1,historical,CanESM5
40700040102,-0.5865835210699184,17143.385685890862,5.443471956803057,130.932752533088,73.98091041820236,0.078291606610381,r4i1p1f1,historical,CanESM5
40700040102,-0.7042913241265218,18415.244519189124,0.8783298087304622,135.70278007170347,92.19869513569412,0.0492726459369162,r5i1p1f1,historical,CanESM5
40700040102,-1.9261887005962055,31618.11579272409,3.143589825414535,177.81483569354972,128.74235613763287,-0.1325696526333953,r6i1p1f1,historical,CanESM5
40700040102,-0.3049654097988552,14100.439737229894,3.064843692147316,118.7452724837073,92.52653532187811,0.3078545369832023,r7i1p1f1,historical,CanESM5
40700040102,-0.066304495206493,11521.655795086566,-2.3301757146474955,107.3389761227792,111.20056256050644,0.5202952771959843,r1i1p1f1,historical,EC-Earth3
40700040102,-0.5712362451438888,16977.55497673898,4.276022431448213,130.2979469398462,97.43930281439124,0.2270231795676354,r2i1p1f1,historical,EC-Earth3
40700040102,-1.1398427561668778,23121.47402828841,7.226740996306839,152.05746949192732,77.22464437831644,-0.1685305551012667,r3i1p1f1,historical,EC-Earth3
40700040102,-1.2134893441649115,23917.24169241289,6.78143002732539,154.65200190237724,111.06861436215992,0.1054758578611738,r4i1p1f1,historical,EC-Earth3
40700040102,-1.062985055527947,22291.00958220908,6.8225572129166965,149.3017400508416,100.21720710291184,0.0867813023464135,r1i1p1f1,historical,EC-Earth3-Veg
40700040102,-0.2738933173851008,13764.698909695378,7.346047678487487,117.3230536156274,98.97475747392429,0.515385728955793,r2i1p1f1,historical,EC-Earth3-Veg
40700040102,-0.4893902318520551,16093.190709695378,9.529067643327377,126.85894020405254,96.04684927078662,0.5147168957939857,r3i1p1f1,historical,EC-Earth3-Veg
40700040102,-0.2755721258867405,13782.838806684196,2.287078597212148,117.40033563275789,72.71005693064593,0.1769228718001952,r4i1p1f1,historical,EC-Earth3-Veg
40700040102,-1.9425921685918643,31795.35889067717,9.009752287718872,178.3125315020713,117.3671058757574,-0.063386906567615,r5i1p1f1,historical,EC-Earth3-Veg
40700040102,-1.6354807264996034,28476.95186676749,4.761677113646864,168.75115367536748,116.1093751570428,-0.1080033391408207,r1i1p1f1,historical,FGOALS-g3
40700040102,-1.099148069869786,22681.758946609687,7.886304043740259,150.6046445054391,88.0736003311415,0.0121996431169103,r3i1p1f1,historical,FGOALS-g3
40700040102,-1.053259475912432,22185.92254446197,7.51953260042868,148.94939591841913,108.81161242203277,0.1948433805958803,r4i1p1f1,historical,FGOALS-g3
40700040102,-1.236345194898412,24164.204212255096,-1.860548463391792,155.44839726499305,122.85367316811532,0.0773571723892483,r5i1p1f1,historical,FGOALS-g3
40700040102,-2.248642310259453,35102.29832888012,6.054179467132418,187.35607363755284,113.2205714367195,-0.3789048315868157,r1i1p1f1,historical,GFDL-CM4
40700040102,-1.1584436873766322,23322.46120205567,-0.1856338577893307,152.71693161550775,85.70563816154468,-0.2901229089365405,r1i1p1f1,historical,GFDL-ESM4
40700040102,-1.4675867298209102,26662.82011688801,-1.207926203857466,163.2875381555127,81.98779765280702,-0.5299931337615069,r1i1p1f3,historical,HadGEM3-GC31-LL
40700040102,-0.7240927132631174,18629.202906237133,-0.6486128447738682,136.48883802801288,102.63355233315784,0.1283696645512707,r2i1p1f3,historical,HadGEM3-GC31-LL
40700040102,-1.9088178856806577,31430.42029745344,-0.3892896258029527,177.2862665224056,119.15120772049804,-0.2590763762761424,r3i1p1f3,historical,HadGEM3-GC31-LL
40700040102,-0.9088943695283872,20626.02565566952,-3.024266778275679,143.61763699375337,81.39551372763405,-0.1511007982668681,r1i1p1f3,historical,HadGEM3-GC31-MM
40700040102,-1.490771251122874,26913.33399488057,1.771244886461966,164.05283903328393,87.8300746003665,-0.4477062354510662,r2i1p1f3,historical,HadGEM3-GC31-MM
40700040102,-0.7172292614722049,18555.04179235591,-0.410343144534901,136.21689246329146,117.880718674728,0.2512673487950491,r1i1p1f1,historical,INM-CM4-8
40700040102,-1.4877859135401468,26881.076762340574,5.556455628256884,163.9544960113646,106.04959098160184,-0.1212579306336787,r1i1p1f1,historical,INM-CM5-0
40700040102,-1.052480141061272,22177.501659110232,2.9521607268005234,148.92112563068488,93.94333835539442,-0.0992473901032769,r2i1p1f1,historical,INM-CM5-0
40700040102,-1.584145828624642,27922.26694679377,3.1089758931891924,167.09957195275447,98.12044917389213,-0.3340610112421047,r3i1p1f1,historical,INM-CM5-0
40700040102,-1.443819366484581,26406.00850186719,3.5574616640625925,162.49925692712318,93.5847242853496,-0.3062799395800615,r4i1p1f1,historical,INM-CM5-0
40700040102,-1.1509609947935115,23241.609054521145,3.260826340382132,152.45198934261614,142.7711266214813,0.2927640014108822,r5i1p1f1,historical,INM-CM5-0
40700040102,-2.0618907742582837,33084.40669784792,3.291394036691054,181.89119466826293,121.49894861559387,-0.267653515342009,r1i1p1f1,historical,IPSL-CM6A-LR
40700040102,-1.4493181930439474,26465.4245384484,6.918983637905665,162.68197361247005,126.23872893039548,0.1378917931573252,r2i1p1f1,historical,IPSL-CM6A-LR
40700040102,-0.5106060074141581,16322.431854744686,-5.008233619597364,127.75927306753388,121.85940485537438,0.4375124199044085,r3i1p1f1,historical,IPSL-CM6A-LR
40700040102,-1.999346251574746,32408.59930374315,7.718710506753205,180.02388537008957,118.89851675665622,-0.1337532868075061,r4i1p1f1,historical,IPSL-CM6A-LR
40700040102,-1.3275783675634645,25149.99881151436,4.523677435218288,158.5875115244399,100.19096639019357,-0.1381504855049913,r5i1p1f1,historical,IPSL-CM6A-LR
40700040102,-0.9696687601980244,21282.706382046912,0.3066670430607081,145.88593620375786,89.61001502182096,-0.1310261258996204,r6i1p1f1,historical,IPSL-CM6A-LR
40700040102,0.0043719754090985,10757.980905873328,3.591713521587633,103.7206869716612,86.04632182240321,0.466888635937102,r7i1p1f1,historical,IPSL-CM6A-LR
40700040102,-1.779145255882149,30029.27886618453,-0.30470324807599,173.28958095103272,112.18215710516364,-0.2843951879126767,r8i1p1f1,historical,IPSL-CM6A-LR
40700040102,-0.6563519648599034,17897.24914451896,2.4865981220392213,133.78060077798634,102.6840304677832,0.1819287977008717,r9i1p1f1,historical,IPSL-CM6A-LR
40700040102,-0.3047924442029022,14098.570805728692,3.952008532689208,118.73740272436774,117.16559473387274,0.4731467303642923,r10i1p1f1,historical,IPSL-CM6A-LR
40700040102,-1.0833512225199655,22511.07051883849,6.109936925359838,150.0368971914525,95.15389257769372,-0.0022627007998258,r2i1p1f1,historical,KACE-1-0-G
40700040102,-1.2043211196127706,23818.176999338164,-4.566823647528258,154.3313869546249,72.65334345243477,-0.4156476844833787,r3i1p1f1,historical,KACE-1-0-G
40700040102,-1.0844459904379962,22522.899728209504,1.130697920463849,150.07631301511077,104.36481979625596,-0.033939509888104,r2i1p1f1,historical,MIROC6
40700040102,-2.1624742417189857,34171.23329941268,5.273961674086136,184.85462747632985,103.08159775929578,-0.5038623400852031,r3i1p1f1,historical,MIROC6
40700040102,-0.4169588082060955,15310.5531650274,7.520101282726338,123.7358200563903,104.99714954035366,0.4795586855915795,r2i1p1f1,historical,MPI-ESM1-2-HR
40700040102,-1.3941875571227813,25869.72582977428,2.607979062672471,160.84068462231278,110.1504969171021,-0.1072679733413653,r3i1p1f1,historical,MPI-ESM1-2-HR
40700040102,-0.5865799632489703,17143.347242849002,0.0341127553802854,130.93260572847774,101.7211197064855,0.1895803865582143,r1i1p1f1,historical,MPI-ESM1-2-LR
40700040102,-2.472058838820741,37516.36330993208,6.287255338760775,193.6914125869603,133.23170898913216,-0.2238443381081574,r2i1p1f1,historical,MPI-ESM1-2-LR
40700040102,-0.6461729460258012,17787.26259577472,1.6205072564270329,133.3688966580091,101.63970985721797,0.1671498738241838,r3i1p1f1,historical,MPI-ESM1-2-LR
40700040102,-1.3691753162786022,25599.46303808022,0.7782519524417986,159.99832198520153,104.86995448719316,-0.1721964521403031,r2i1p1f1,historical,MRI-ESM2-0
40700040102,-1.6111524095124672,28214.07902354154,5.937536181899785,167.97047068917067,110.7118523917312,-0.1168702263692065,r3i1p1f1,historical,MRI-ESM2-0
40700040102,-1.4602191201372077,26583.21146552269,4.012959819527242,163.04358762466768,102.08815043575088,-0.1993746293294158,r4i1p1f1,historical,MRI-ESM2-0
40700040102,-0.8910574131587681,20433.29339893929,9.348290086885656,142.94507126494182,83.27763105490064,0.1969328830518755,r5i1p1f1,historical,MRI-ESM2-0
40700040102,-0.9654624971653174,21237.256780113963,-0.1039890812998873,145.7300819327086,88.6954122986229,-0.1390716279002515,r2i1p1f1,historical,NorESM2-LM
40700040102,-1.6350048160711204,28471.8095493798,7.283897658460869,168.73591659566674,128.192690808456,0.0927398005618645,r1i1p1f1,historical,TaiESM1
40700040102,-1.6634075310204164,28778.707163300463,5.89484409718003,169.6428812632598,116.5767454084758,-0.0807411622006772,r3i1p1f1,historical,NorESM2-LM
40700040102,-0.941177544820363,20974.852501433263,3.418132455516976,144.82697435710404,79.57222492522308,-0.1826798486654862,r2i1p1f1,historical,NorESM2-MM
40700040102,-1.826754894702708,30543.711538544816,6.612484335666569,174.76759292999608,102.9284415532732,-0.2846439741960901,r1i1p1f1,historical,NorESM2-LM
40700040301,-1.572263814992012,19370.065682493077,-0.4129055809658809,139.1763833503841,87.45440296541707,-0.2753991513240721,r1i1p1f1,historical,ACCESS-CM2
40700040301,-1.7997376712735536,21083.025104284392,9.786780905752758,145.19994870620442,90.22954400006591,0.0627073037788681,r2i1p1f1,historical,ACCESS-CM2
40700040301,0.3054248309432409,5230.399217857805,-1.5206124245742867,72.32149900173395,92.63689225667972,0.6864133333890273,r3i1p1f1,historical,ACCESS-CM2
40700040301,-1.3244941653704,17504.271684487536,1.23753140501192,132.30371001785073,84.19342550207145,-0.1904678471296359,r2i1p1f1,historical,ACCESS-ESM1-5
40700040301,-1.7961419506822476,21055.94804336103,0.9093517146599698,145.1066781487366,109.38280688459498,-0.0793193878955867,r4i1p1f1,historical,ACCESS-ESM1-5
40700040301,-1.8747374127153047,21647.79995724839,-0.6168695913590573,147.1319134560833,112.70841416630914,-0.0710007840611723,r5i1p1f1,historical,ACCESS-ESM1-5
40700040301,-2.54743563287871,26713.45793257617,-0.9979900792372608,163.44252180071183,117.34279153416485,-0.2625665844747765,r1i1p1f1,historical,AWI-CM-1-1-MR
40700040301,-0.826846488015794,13756.806847903978,1.3469131825892786,117.2894149013626,121.22919494400904,0.4083258912361804,r2i1p1f1,historical,AWI-CM-1-1-MR
40700040301,-1.4259234955719875,18268.070784986143,2.3425068178401967,135.15942728861404,81.28288203894151,-0.2668542953368447,r3i1p1f1,historical,AWI-CM-1-1-MR
40700040301,-1.6464204357188348,19928.49153519852,2.2792973866735418,141.16830924537746,114.3411888050595,0.0515279364139122,r4i1p1f1,historical,AWI-CM-1-1-MR
40700040301,-1.864258434004225,21568.88950306556,-7.156095256501108,146.8635063692324,98.4712930859126,-0.0540511465499431,r5i1p1f1,historical,AWI-CM-1-1-MR
40700040301,-1.5615827579807364,19289.63350650046,3.969546264682515,138.88712505664614,78.40881346019177,-0.3350576131124309,r1i1p1f1,historical,CESM2-LENS
40700040301,-1.599636287688123,19576.190182991697,0.0456741609225035,139.91493909869558,107.50191715647514,-0.0262109497138732,r2i1p1f1,historical,CESM2-LENS
40700040301,-2.026538877377747,22790.91922987995,-1.3089651914363605,150.9666162761819,90.71398973482044,-0.4393556433302991,r3i1p1f1,historical,CESM2-LENS
40700040301,-2.459897969170425,26054.26804472761,-4.987309154158343,161.41334531174184,114.0533643854728,-0.1947746355766899,r4i1p1f1,historical,CESM2-LENS
40700040301,-1.9612364448032131,22299.168577857803,1.558706435611673,149.32906139749826,98.21868802197042,-0.2909551803431948,r5i1p1f1,historical,CESM2-LENS
40700040301,-1.6560904740551807,20001.31037929824,0.2574201722175689,141.425989051865,92.88957880326552,-0.2380710203345211,r6i1p1f1,historical,CESM2-LENS
40700040301,-1.1977528769451151,16549.864493758076,1.980154179819194,128.64627664164274,92.27426340954158,-0.0151888310083227,r7i1p1f1,historical,CESM2-LENS
40700040301,-1.7473273691944118,20688.35680168051,-2.20857222615903,143.8344770966979,116.03036308367052,0.0313160644805567,r8i1p1f1,historical,CESM2-LENS
40700040301,-1.4920096322899696,18765.723009252077,-2.1129635594494203,136.98803965767257,91.88921593790523,-0.1563676877070353,r9i1p1f1,historical,CESM2-LENS
40700040301,-0.4383443018865658,10831.246561569713,4.233910970817501,104.07327496321864,82.61026726111538,0.3292153799099422,r10i1p1f1,historical,CESM2-LENS
40700040301,-1.1492741911715667,16184.802666832871,3.0055229873950515,127.21950584259032,117.16390690370731,0.2791273046338138,r1i1p1f2,historical,CNRM-CM6-1
40700040301,-0.4969775369153157,11272.775772945515,-1.0498099594150614,106.17332891524838,94.84289476358116,0.3235822482191583,r1i1p1f2,historical,CNRM-CM6-1-HR
40700040301,-1.1374853732672183,16096.028655475531,3.3335223002426564,126.87012514960144,86.06663612046208,-0.0278809718370769,r1i1p1f2,historical,CNRM-ESM2-1
40700040301,-0.2849951374927195,9676.472556915976,4.365036827073808,98.36906300720756,99.16804707420708,0.5205925598749688,r1i1p1f1,historical,CanESM5
40700040301,-2.0754049649210877,23158.89833056325,-0.8723571474586072,152.1804794662024,111.20571826784874,-0.1663718476944428,r2i1p1f1,historical,CanESM5
40700040301,-2.443235771048461,25928.79573891043,2.0893384010822684,161.024208549244,139.84556491203435,0.0597309084997982,r3i1p1f1,historical,CanESM5
40700040301,-1.1626568526729368,16285.578890009234,5.8479503532392805,127.61496342517688,80.64523689430384,0.0022253207558277,r4i1p1f1,historical,CanESM5
40700040301,-1.4104722731939634,18151.717559242832,1.123257961304728,134.72831016250012,97.4020632341924,-0.0621119768743736,r5i1p1f1,historical,CanESM5
40700040301,-2.652803192365286,27506.91330685134,1.6246601816659136,165.85208261234268,131.188060564919,-0.1137570534911059,r6i1p1f1,historical,CanESM5
40700040301,-0.9046581288096514,14342.7563077747,2.833009083295756,119.76124710345456,93.87512760114426,0.1556458375749426,r7i1p1f1,historical,CanESM5
40700040301,-0.7701867936579148,13330.139102991698,-2.2729755846163724,115.45622158632985,114.54904037427237,0.3856301070245626,r1i1p1f1,historical,EC-Earth3
40700040301,-0.6280826685099485,12260.044262086793,3.0956215508170666,110.7250841593123,101.7202678274808,0.3544205870013021,r2i1p1f1,historical,EC-Earth3
40700040301,-1.5401239461549103,19128.04098550323,7.602332023449082,138.3041611286632,79.1723249550066,-0.1071005016327525,r3i1p1f1,historical,EC-Earth3
40700040301,-2.0802520577040173,23195.39867124653,6.755661491550177,152.30035676664232,116.62358252368983,0.0485345005763508,r4i1p1f1,historical,EC-Earth3
40700040301,-1.982755496318814,22461.214725244685,6.427666473405057,149.87065998801995,102.48380244384344,-0.0939023443638021,r1i1p1f1,historical,EC-Earth3-Veg
40700040301,-0.665491078244933,12541.74295466297,7.442388713521872,111.98992345145598,98.90329784951872,0.4933031659448215,r2i1p1f1,historical,EC-Earth3-Veg
40700040301,-0.4552030042193804,10958.198614312108,8.70178444888231,104.68141484672483,100.32265751902044,0.6714570465997187,r3i1p1f1,historical,EC-Earth3-Veg
40700040301,-0.2681576059874679,9549.679928070173,2.18691833623226,97.72246378428132,73.81290167835093,0.2925897925762523,r4i1p1f1,historical,EC-Earth3-Veg
40700040301,-2.497835837514649,26339.95374982458,8.414082329446636,162.29588334219875,125.78325702941176,0.0795882299227455,r5i1p1f1,historical,EC-Earth3-Veg
40700040301,-2.1484081276079894,23708.63823205909,4.230685649251649,153.97609630088397,118.4697482302637,-0.0461299944900228,r1i1p1f1,historical,FGOALS-g3
40700040301,-1.0798388133103742,15661.929459963072,7.7599561940346655,125.14763066060448,92.36601227472488,0.2756802112051545,r3i1p1f1,historical,FGOALS-g3
40700040301,-1.4868124891509615,18726.58666430286,6.800266271554039,136.84511925641652,111.42192572628056,0.2226371840995657,r4i1p1f1,historical,FGOALS-g3
40700040301,-1.6417181575387332,19893.08170022162,-2.7222444115183912,141.0428364016465,115.82611406923932,0.0769872087935924,r5i1p1f1,historical,FGOALS-g3
40700040301,-3.412401756323371,33226.96192334257,5.690613927720156,182.28264295687225,110.19317371993112,-0.5957003283570731,r1i1p1f1,historical,GFDL-CM4
40700040301,-1.2822306569908228,17186.01236422899,0.5037728961326227,131.0954322782796,92.9603649635861,-0.061801187581603,r1i1p1f1,historical,GFDL-ESM4
40700040301,-1.7830569538605574,20957.413341588173,-0.6462968927827513,144.766754959791,79.94655682294042,-0.5050558183963809,r1i1p1f3,historical,HadGEM3-GC31-LL
40700040301,-1.466851207432201,18576.271080129263,-0.8708840645064294,136.2947947653514,112.22382785821056,0.08209148290366,r2i1p1f3,historical,HadGEM3-GC31-LL
40700040301,-2.9837239430807165,29998.86480875345,-1.6980137001009237,173.20180371102794,123.09265671664208,-0.3334796303283805,r3i1p1f3,historical,HadGEM3-GC31-LL
40700040301,-1.3923218539423212,18015.03841652815,-2.7152010994438367,134.2201118183417,93.84125154721168,-0.0728453698684101,r1i1p1f3,historical,HadGEM3-GC31-MM
40700040301,-2.2404519232089,24401.76090325024,1.6770426678691863,156.21062993039314,87.13267823824853,-0.6012015074511575,r2i1p1f3,historical,HadGEM3-GC31-MM
40700040301,-1.4932641325282838,18775.16984432133,0.2885438811226395,137.02251582977644,119.05736212210608,0.1420604848306751,r1i1p1f1,historical,INM-CM4-8
40700040301,-1.6116294392586683,19666.50289987073,4.89340118963259,140.23730922928723,104.61325138003136,0.022367824318376,r1i1p1f1,historical,INM-CM5-0
40700040301,-1.9359717894473525,22108.91669512465,4.044256909102623,148.69067453988046,91.12197919619383,-0.3277709115496705,r2i1p1f1,historical,INM-CM5-0
40700040301,-1.646728742383562,19930.813194552164,2.654396701668492,141.17653202480986,97.10063164730036,-0.1484437451604203,r3i1p1f1,historical,INM-CM5-0
40700040301,-1.4773951185725878,18655.670498707284,2.854134724816938,136.58576243044985,91.39725265342176,-0.1404644146978437,r4i1p1f1,historical,INM-CM5-0
40700040301,-1.653171594809825,19979.33017556786,2.388425776804312,141.34825848084532,140.5641072272222,0.3152231092650061,r5i1p1f1,historical,INM-CM5-0
40700040301,-3.288111282353335,32291.010241218835,3.091953874895318,179.69699563770908,125.77027438796208,-0.3804436581228829,r1i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.5871307150481253,19482.01875235456,6.428637076166551,139.57800239419734,119.69074924931375,0.2470890506605351,r2i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.6561787949238198,20001.975466999083,-5.228448109257232,141.4283403954069,121.45666767890472,0.194729834209838,r3i1p1f1,historical,IPSL-CM6A-LR
40700040301,-2.5786237595256467,26948.31567078485,8.084515450192194,164.15942151087415,125.57053587253456,0.0327010763723425,r4i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.7410904447910545,20641.39053226224,3.8528463140715994,143.67111933949093,99.2552857164698,-0.1316925535253226,r5i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.1822000165433924,16432.745897377652,-0.5753226395241471,128.1902722416083,85.89977445613374,-0.1007169058493086,r6i1p1f1,historical,IPSL-CM6A-LR
40700040301,-0.2268798625367087,9238.843769972296,4.74746719920978,96.11890433193824,83.07997066526971,0.4645417300998911,r7i1p1f1,historical,IPSL-CM6A-LR
40700040301,-2.3433035984585917,25176.27077021237,0.268002319139342,158.6703210125081,111.58879168641934,-0.2679355820719954,r8i1p1f1,historical,IPSL-CM6A-LR
40700040301,-0.8979527575958326,14292.262466482,3.4312954970044487,119.55025080058176,98.98019935921172,0.2224323718806596,r9i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.1897782550455034,16489.812741255773,6.137563615280556,128.4126658132124,119.25458602582988,0.3757314091766077,r10i1p1f1,historical,IPSL-CM6A-LR
40700040301,-1.3812060758870683,17931.33263573407,5.274972621271664,133.90792596308134,97.82444307157634,0.0604287988032484,r2i1p1f1,historical,KACE-1-0-G
40700040301,-1.2887253520848638,17234.91973905817,-4.201679228671431,131.28183324077315,67.099216996742,-0.3455319251889887,r3i1p1f1,historical,KACE-1-0-G
40700040301,-1.7560771275084663,20754.245608365643,1.0596276492945949,144.06333887691775,113.09128511698368,-0.0183060255602006,r2i1p1f1,historical,MIROC6
40700040301,-2.5233702813551067,26532.23723625116,5.389237475573882,162.88719175015314,103.51660998391525,-0.3533116109657385,r3i1p1f1,historical,MIROC6
40700040301,-0.6049893190247271,12086.143088439523,7.24263351156349,109.93699599515864,106.67007853825432,0.5576620338352992,r2i1p1f1,historical,MPI-ESM1-2-HR
40700040301,-1.4282587545647585,18285.65611966759,1.2340569907019705,135.22446568453356,110.01073775769902,0.0758770058617901,r3i1p1f1,historical,MPI-ESM1-2-HR
40700040301,-1.5493409763196384,19197.448516195745,-0.0426378062659714,138.55485742548237,99.88322973300974,-0.0975070597192953,r1i1p1f1,historical,MPI-ESM1-2-LR
40700040301,-2.859182539857258,29061.02353968606,5.426725933560958,170.47294078441325,131.1409848044949,-0.1039971291044757,r2i1p1f1,historical,MPI-ESM1-2-LR
40700040301,-0.7691569813551551,13322.384248365654,1.8840129700015071,115.42263317203285,96.89092435296028,0.2279237534731148,r3i1p1f1,historical,MPI-ESM1-2-LR
40700040301,-1.1682326720182117,16327.566802105264,-0.0108999549056224,127.77936766984436,94.12871419841214,0.0038572012396449,r2i1p1f1,historical,NorESM2-LM
40700040301,-3.0782124450685355,30710.396992613107,6.074392836436258,175.24382155332356,125.6805293968842,-0.22562855194655,r3i1p1f1,historical,NorESM2-LM
40700040301,-0.7738337454136905,13357.601952890116,3.425845519551636,115.57509226857712,74.44364445841667,0.0385449856075865,r2i1p1f1,historical,NorESM2-MM
40700040301,-1.6505654152719766,19959.70471237304,9.391582383130414,141.2788190507446,89.72226103236376,0.0968490496832862,r5i1p1f1,historical,MRI-ESM2-0
40700040301,-2.303809376303569,24878.865164783005,4.042779531447962,157.73035587604247,94.87226581214964,-0.4407261753843949,r4i1p1f1,historical,MRI-ESM2-0
40700040301,-2.163266209550599,23820.52489837488,6.1835856471043,154.3389934474593,120.71692303104442,0.0398389299429318,r3i1p1f1,historical,MRI-ESM2-0
40700040301,-2.4612761893717727,26064.64653532778,-0.439674461551676,161.4454909104859,107.95939111394642,-0.3664505910284087,r2i1p1f1,historical,MRI-ESM2-0
40700040301,-3.31883173606452,32522.346235106183,7.640314372221871,180.33953042831783,140.52744911203422,-0.0552536934614093,r1i1p1f1,historical,TaiESM1
40700040301,-3.0820463912454787,30739.26797732226,6.949223732525935,175.32617596161236,109.80039938020133,-0.416098996034116,r1i1p1f1,historical,NorESM2-LM
40700070106,-0.7487773954732981,21172.62016213782,0.2085895738061837,145.5081446591146,69.37772596489496,-0.2783248973417532,r1i1p1f1,historical,ACCESS-CM2
40700070106,-0.814761331404263,21971.494173138544,5.803783603005416,148.22784547155285,80.70836166049102,-0.0619678792758587,r2i1p1f1,historical,ACCESS-CM2
40700070106,0.1489041717014142,10304.301016693447,-0.4295999440909855,101.51010302769596,110.4199702686154,0.5764597827611015,r3i1p1f1,historical,ACCESS-CM2
40700070106,-0.5472657774617145,18732.89915621622,0.7679266551306544,136.868181679367,88.01095516226547,0.0598674337279293,r2i1p1f1,historical,ACCESS-ESM1-5
40700070106,-0.8910976980124579,22895.70608194789,0.2191121974470103,151.31327133449958,103.15235455643658,-0.0063872845478404,r4i1p1f1,historical,ACCESS-ESM1-5
